url,title,sources,content_type,fetch_method,folder,has_content,content_indicator,url_type
http://www.rollingstone.com/politics/blogs/taibblog/a-new-low-in-health-care-rhetoric-20140108,A New Low in Health Care Rhetoric,csv,from_csv,csv_export,Archive,False,82,web
http://www.rollingstone.com/politics/blogs/taibblog/an-extremely-long-metaphor-to-explain-mortgage-chaos-20110101,An Extremely Long Metaphor to Explain Mortgage Chaos - Taibblog | Matt Taibbi on Politics and the Economy,csv,from_csv,csv_export,Archive,False,0,web
http://www.rollingstone.com/politics/blogs/taibblog/doj-compounds-stat-screwup-by-whitewashing-old-eric-holder-speech-20130814,DOJ Compounds Stat Screwup by Whitewashing Old Eric Holder Speech | Matt Taibbi | Rolling Stone,csv,from_csv,csv_export,Unread,False,82,web
http://www.rollingstone.com/politics/blogs/taibblog/glenn-hubbard-leading-academic-and-mitt-romney-advisor-took-1200-an-hour-to-be-countrywides-expert-witness-20121220,"Glenn Hubbard, Leading Academic and Mitt Romney Advisor, Took 1200 an Hour to Be Countrywide's Expert Witness |  | Rolling Stone",csv,from_csv,csv_export,Archive,False,82,web
http://www.rollingstone.com/politics/blogs/taibblog/obamas-new-education-proposal-change-or-changed-subject-20130823,"Obama's New Education Proposal: Change, or Changed Subject? | Matt Taibbi | Rolling Stone",csv,from_csv,csv_export,Unread,False,82,web
http://www.rollingstone.com/politics/blogs/taibblog/sarah-palins-impressively-incoherent-duck-dynasty-comments-20131219,On Sarah Palin's Impressively Incoherent 'Duck Dynasty' Comments | Matt Taibbi | Rolling Stone,csv,from_csv,csv_export,Archive,False,82,web
http://www.rollingstone.com/politics/blogs/taibblog/sec-rocked-by-lurid-sex-and-corruption-lawsuit-20121119,SEC Rocked By Lurid Sex-and-Corruption Lawsuit | Matt Taibbi | Rolling Stone,csv,from_csv,csv_export,Archive,False,82,web
http://www.rollingstone.com/politics/blogs/taibblog/yes-virginia-this-is-obama-s-jobs-act-20120412,"Yes, Virginia, this is Obama’s JOBS Act",csv,from_csv,csv_export,Starred,False,0,web
http://www.rollingstone.com/politics/features/taibbi-on-trump-the-destroyer-w473144,Taibbi on Trump the Destroyer,csv,from_csv,csv_export,Unread,False,0,web
http://www.rollingstone.com/politics/features/taibbi-roger-ailes-was-one-of-the-worst-americans-ever-w483013,Taibbi: Roger Ailes Was One of the Worst Americans Ever,csv,from_csv,csv_export,Archive,False,0,web
http://www.rollingstone.com/politics/features/the-fury-and-failure-of-donald-trump-w444943,The Fury and Failure of Donald Trump - Rolling Stone,csv,from_csv,csv_export,Archive,False,0,web
http://www.rollingstone.com/politics/features/too-smug-to-jail-w447825,Matt Taibbi: Too Smug to Jail,csv,from_csv,csv_export,Unread,False,0,web
http://www.rollingstone.com/politics/news/bank-of-america-too-crooked-to-fail-20120314?print=true,Bank of America: Too Crooked to Fail | Politics News | Rolling Stone,csv,from_csv,csv_export,Starred,False,0,web
http://www.rollingstone.com/politics/news/college-kids-arent-the-only-ones-demanding-safe-spaces-20160406,College Kids Aren't the Only Ones Demanding 'Safe Spaces',csv,from_csv,csv_export,Unread,False,0,web
http://www.rollingstone.com/politics/news/democrats-will-learn-all-the-wrong-lessons-from-brush-with-bernie-20160609,Democrats Will Learn All the Wrong Lessons From Brush With Bernie,csv,from_csv,csv_export,Unread,False,0,web
http://www.rollingstone.com/politics/news/how-the-gop-became-the-party-of-the-rich-20111109?print=true,How the GOP Became the Party of the Rich | Politics News | Rolling Stone,csv,from_csv,csv_export,Starred,False,0,web
http://www.rollingstone.com/politics/news/is-the-sec-covering-up-wall-street-crimes-20110817?print=true,Is the SEC Covering Up Wall Street Crimes? | Rolling Stone Politics,csv,from_csv,csv_export,Archive,False,0,web
http://www.rollingstone.com/politics/news/michele-bachmanns-holy-war-20110622?print=true,Michele Bachmann's Holy War | Rolling Stone Politics,csv,from_csv,csv_export,Starred,False,0,web
http://www.rollingstone.com/politics/news/r-i-p-gop-how-trump-is-killing-the-republican-party-20160518,"R.I.P., GOP: How Trump Is Killing the Republican Party",csv,from_csv,csv_export,Unread,False,0,web
http://www.rollingstone.com/politics/news/revenge-of-the-simple-how-george-w-bush-gave-rise-to-trump-20160301,Revenge of the Simple: How George W. Bush Gave Rise to Trump,csv,from_csv,csv_export,Archive,False,0,web
http://www.rollingstone.com/politics/news/the-battle-for-the-dark-net-20151022,The Darknet: Is the Government Destroying 'the Wild West of the Internet?',csv,from_csv,csv_export,Archive,False,0,web
http://www.rollingstone.com/politics/news/the-gop-clown-car-rolls-on-20151117,The GOP Clown Car Rolls On,csv,from_csv,csv_export,Archive,False,0,web
http://www.rollingstone.com/politics/news/the-people-vs-goldman-sachs-20110511?print=true,The People vs. Goldman Sachs | Rolling Stone Politics,csv,from_csv,csv_export,Archive,False,0,web
http://www.rollingstone.com/politics/news/the-police-in-america-are-becoming-illegitimate-20141205,The Police in America Are Becoming Illegitimate,csv,from_csv,csv_export,Archive,False,0,web
http://www.rollingstone.com/politics/news/the-scam-wall-street-learned-from-the-mafia-20120620?print=true,The Scam Wall Street Learned From the Mafia | Politics News | Rolling Stone,csv,from_csv,csv_export,Unread,False,0,web
http://www.rollingstone.com/politics/news/the-vampire-squid-tells-us-how-to-vote-20160205,The Vampire Squid Tells Us How to Vote,csv,from_csv,csv_export,Unread,False,0,web
http://www.rollingstone.com/politics/news/trump-isnt-the-campaign-medias-first-mistake-20160519,Trump Isn't the Campaign Media's First Mistake,csv,from_csv,csv_export,Unread,False,0,web
http://www.rollingstone.com/politics/news/why-isnt-wall-street-in-jail-20110216?print=true,Why Isn't Wall Street in Jail?,csv,from_csv,csv_export,Starred,False,0,web
http://www.rollingstone.com/politics/news/why-the-banks-should-be-broken-up-20160408,Why the Banks Should Be Broken Up,csv,from_csv,csv_export,Unread,False,0,web
http://www.salon.com/news/opinion/glenn_greenwald/2010/04/07/assassinations,Confirmed - Obama authorizes assassination of U.S. citizen - Glenn Greenwald,csv,from_csv,csv_export,Archive,False,0,web
http://www.shareable.net/blog/how-platform-coops-can-beat-death-stars-like-uber-to-create-a-real-sharing-economy,How Platform Coops Can Beat Death Stars Like Uber to Create a Real Sharing Economy,csv,from_csv,csv_export,Archive,False,0,web
http://www.si.com/more-sports/2012/07/24/usa-basketball-game-nobody-saw,Jack McCallum: Dream Team scrimmage greatest game nobody ever saw,csv,from_csv,csv_export,Archive,False,0,web
http://www.si.com/nba/2016/08/02/lebron-james-michael-jordan-ghost-cleveland-cavaliers-championship,LeBron James: Michael Jordan's ghost drives Cavs star,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/arts/books/2016/12/how_daryl_morey_used_behavioral_economics_to_revolutionize_the_art_of_nba.html,How Daryl Morey used behavioral economics to revolutionize the art of NBA draft picks.,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/arts/books/2017/01/letters_to_a_young_muslim_by_omar_saif_ghobash_reviewed.html,"Letters to a Young Muslim by Omar Saif Ghobash, reviewed.",csv,from_csv,csv_export,Unread,False,0,web
http://www.slate.com/articles/arts/cover_story/2016/01/why_america_isn_t_paying_attention_to_the_daily_show_with_trevor_noah_in.html,Why Isn’t America Paying Attention to Trevor Noah?,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/arts/culturebox/2015/02/who_wants_to_be_a_millionaire_i_lost_on_the_show_and_it_almost_destroyed.html,I Was a Contestant on Who Wants to Be a Millionaire? It Was an Existentially Transformative Experience.,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/arts/culturebox/2016/01/making_a_murderer_is_so_emotionally_manipulative_it_left_me_angry.html,The Emotional Manipulations of Making a Murderer,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/arts/ft/2011/10/the_kindle_fire_the_ipad_e_readers_what_happened_when_i_abandone.single.html,"The Kindle Fire, the iPad, e-readers: What happened when I abandoned print for pixels. - Slate Magazine",csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/business/moneybox/2012/04/credit_default_swaps_collateralized_debt_obligations_why_it_should_be_illegal_to_speculate_using_financial_derivatives_.single.html,"Credit default swaps, collateralized debt obligations: Why it should be illegal to speculate using financial derivatives. - Slate Magazine",csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/business/moneybox/2012/10/nobel_prize_in_economics_lloyd_shapley_and_alvin_roth_win_for_deferred_acceptance.html,Nobel Prize in economics: Lloyd Shapley and Alvin Roth win for deferred acceptance matching algorithms. - Slate Magazine,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/double_x/doublex/2015/11/when_is_it_ok_to_be_alone_with_another_person_s_spouse.html,When Is It OK to Be Alone With Another Person’s Spouse?,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/health_and_science/medical_examiner/2015/01/good_guy_with_a_gun_myth_guns_increase_the_risk_of_homicide_accidents_suicide.html,The “Good Guy With a Gun” Is a Myth,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/health_and_science/medical_examiner/2015/07/hospital_checklist_questions_patients_should_ask_on_admission_discharge.html,The 12 Questions Every Hospital Patient Should Ask,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/health_and_science/science/2013/09/are_search_engines_and_the_internet_hurting_human_memory.html,Has Google Destroyed Your Memory? No. It’s Much Weirder Than That.,csv,from_csv,csv_export,Unread,False,0,web
http://www.slate.com/articles/health_and_science/science/2014/08/musical_nostalgia_the_psychology_and_neuroscience_for_song_preference_and.html,Why Are We So Nostalgic for Music We Loved as Teenagers?,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/health_and_science/science/2014/09/malcolm_gladwell_s_10_000_hour_rule_for_deliberate_practice_is_wrong_genes.html,"The 10,000 Hour Rule Is Wrong and Perpetuates a Cruel Myth",csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/life/culturebox/2012/02/the_mystery_of_the_millionaire_metaphysician_slate_republishes_one_of_the_greatest_magazine_stories_ever_written_.single.html,The Mystery of the Millionaire Metaphysician: Slate republishes one of the greatest magazine stories ever written. - Slate Magazine,csv,from_csv,csv_export,Starred,False,0,web
http://www.slate.com/articles/life/dear_prudence/2016/04/dear_prudence_my_husband_shot_the_neighbor_s_dogs.html,Help! My Husband Shot the Neighbor’s Dogs.,csv,from_csv,csv_export,Unread,False,0,web
http://www.slate.com/articles/news_and_politics/cover_story/2016/04/the_fight_for_the_future_of_npr_can_public_radio_survive_the_podcast_revolution.html,An Antiquated Business Model. A Horde of Upstart Competitors. Does NPR Have a Future?,csv,from_csv,csv_export,Unread,False,0,web
http://www.slate.com/articles/news_and_politics/fighting_words/features/2007/god_is_not_great/mormonism_a_racket_becomes_a_religion.html,Mormonism: A Racket Becomes a Religion - Slate Magazine,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/news_and_politics/foreigners/2013/08/an_egyptian_liberal_mourns_egypt_s_hopes_for_a_democratic_future_have_been.html,An Egyptian Activist Laments What Has Been Lost,csv,from_csv,csv_export,Unread,False,0,web
http://www.slate.com/articles/news_and_politics/foreigners/2013/08/egypt_falls_apart_fresh_violence_and_fighting_have_made_egyptians_more_polarized.html,Why Egypt Is Tearing Itself Apart,csv,from_csv,csv_export,Unread,False,43,web
http://www.slate.com/articles/news_and_politics/frame_game/1997/08/weld_vs_helms.html,Weld vs. Helms,csv,from_csv,csv_export,Unread,False,0,web
http://www.slate.com/articles/news_and_politics/frame_game/2011/10/mitt_romney_liberal_on_taxes_health_care_trade_and_bailouts_he_s.html,"Mitt Romney, liberal? On taxes, health care, trade, and bailouts, he shows some lefty thinking. - Slate Magazine",csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/news_and_politics/history/2013/12/linda_taylor_welfare_queen_ronald_reagan_made_her_a_notorious_american_villain.html,"The Real Story of Linda Taylor, America’s Original Welfare Queen",csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/news_and_politics/history/2014/09/the_self_made_man_history_of_a_myth_from_ben_franklin_to_andrew_carnegie.html,"The Self-Made Man: The Story of America’s Most Pliable, Pernicious, Irrepressible Myth",csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/news_and_politics/human_nature/2011/11/christian_theocracy_how_newt_gingrich_and_the_gop_would_abolish_courts_and_legislate_morality_.html?fb_ref=sm_fb_like_toolbar&fb_source=profile_multiline,Christian theocracy: How Newt Gingrich and the GOP would abolish courts and legislate morality. - Slate Magazine,csv,from_csv,csv_export,Archive,False,3,web
http://www.slate.com/articles/news_and_politics/intelligence_squared/2012/01/why_daniel_levy_will_argue_for_palestine_s_admission_as_a_u_n_member_state_at_the_slate_intelligence_squared_debate_on_jan_10_.single.html,Why Daniel Levy will argue for Palestine’s admission as a U.N. member state at the Slate/Intelligence Squared debate on Jan 10. - Slate Magazine,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/news_and_politics/interrogation/2016/08/shadi_hamid_on_islamic_exceptionalism.html,Can Islam and Liberalism Coexist?,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/news_and_politics/jurisprudence/2013/08/north_carolina_s_speedy_vote_suppression_tactics_show_exactly_why_the_voting.html,North Carolina Proves How Badly the Supreme Court Misunderstood the Voting Rights Act,csv,from_csv,csv_export,Unread,False,0,web
http://www.slate.com/articles/news_and_politics/jurisprudence/2016/02/why_liberals_loved_to_hate_antonin_scalia.html,Why Liberals Loved to Hate Scalia: He Said the Worst Things in the Most Intriguing Ways,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/news_and_politics/moneybox/2016/06/_welfare_money_often_isn_t_spent_on_welfare.html,“Welfare” money often isn’t spent on welfare.,csv,from_csv,csv_export,Unread,False,0,web
http://www.slate.com/articles/news_and_politics/politics/2015/02/inequality_and_american_protest_history_why_are_no_movements_rising_up_against.html,"If Inequality Is So Bad, Why Are No Americans Taking to the Streets?",csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/news_and_politics/politics/2015/02/jeb_bush_and_reform_conservatism_is_bush_a_reformocon_a_founder_of_the_movement.html,Did Jeb Bush Just Embrace the New Brand of Conservatism That I Helped Invent?,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/news_and_politics/politics/2015/04/the_fight_for_15_it_s_a_bad_idea_raising_the_minimum_wage_to_15_would_hurt.html,Raising the Minimum Wage to $15 Would Hurt Millions of Vulnerable People,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/news_and_politics/politics/2016/01/islam_isn_t_inherently_violent_or_peaceful.html,Why We Know Islam Isn’t a Religion of Violence,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/news_and_politics/politics/2016/04/paul_manafort_isn_t_a_gop_retread_he_s_made_a_career_of_reinventing_tyrants.html,"If You Don’t Think Paul Manafort Can Get Trump Elected, You Don’t Know Paul Manafort",csv,from_csv,csv_export,Unread,False,0,web
http://www.slate.com/articles/news_and_politics/politics/2016/07/there_is_a_war_over_race_in_america_but_it_s_not_whites_vs_blacks.html,There Is a War Over Race in America. But It’s Not Whites vs. Blacks,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/news_and_politics/politics/2017/01/why_donald_trump_is_losing_the_battle_to_restrict_immigration.html,Why Donald Trump is losing the battle to restrict immigration.,csv,from_csv,csv_export,Unread,False,0,web
http://www.slate.com/articles/news_and_politics/politics/2017/03/why_republicans_hate_the_republican_health_care_plan.html,Why Republicans hate the Republican health care plan.,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/news_and_politics/politics/2017/06/trump_s_gop_challengers_must_step_forward_now_to_win_in_2020.html,Trump’s GOP challengers must step forward now to win in 2020.,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/news_and_politics/politics/2017/08/jeff_flake_is_not_the_future_of_the_republican_party.html,Jeff Flake Is Not the Future of the Republican Party,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/news_and_politics/the_best_policy/2011/09/south_carolina_and_the_individual_mandate_why_aren_t_conservativ.html,South Carolina and the individual mandate: Why aren’t conservatives complaining about the state’s insurance law? - Slate Magazine,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/news_and_politics/the_good_fight/2017/03/the_coming_democratic_majority_might_be_coming_a_lot_slower_than_you_think.html,The Coming Democratic Majority Might Be Coming a Lot Slower Than You Think,csv,from_csv,csv_export,Unread,False,0,web
http://www.slate.com/articles/news_and_politics/victory_lab/2012/05/obama_campaign_ads_how_the_analyst_institute_is_helping_him_hone_his_message_.single.html,Obama campaign ads: How the Analyst Institute is helping him hone his message. - Slate Magazine,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/news_and_politics/view_from_chicago/2015/04/mutual_funds_make_air_travel_more_expensive_institutional_investors_reduce.html,Mutual Funds Make Air Travel More Expensive,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/sports/cover_story/2017/03/jamie_horowitz_s_fox_sports_1_is_amazing_awful_fantastic_execrable.html,"Jamie Horowitz’s Fox Sports 1 is amazing, awful, fantastic, execrable.",csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/technology/future_tense/2016/10/the_american_academy_of_pediatrics_new_screen_time_guidelines.html,The American Academy of Pediatrics’ new screen time guidelines.,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/technology/technology/2013/02/should_algebra_be_in_curriculum_why_math_protects_us_from_the_unscrupulous.html,Should algebra be in curriculum? Why math protects us from the unscrupulous. - Slate Magazine,csv,from_csv,csv_export,Unread,False,0,web
http://www.slate.com/articles/technology/technology/2015/02/email_overload_building_my_own_email_app_to_reach_inbox_zero.html,My Mad Quest to Fix Email Showed Me the Real Reason We Hate It,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/technology/technology/2016/07/how_yahoo_lost_its_way_and_why_verizon_bought_it_anyway.html,How Yahoo Lost Its Way—and Why Verizon Bought It Anyway,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/articles/technology/technology/2017/10/what_happened_to_big_data.html,What happened to big data?,csv,from_csv,csv_export,Unread,False,0,web
http://www.slate.com/blogs/browbeat/2015/04/23/avocado_shortage_is_the_end_of_avocados_nigh.html,Have You Eaten Your Last Avocado?,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/blogs/browbeat/2015/08/03/true_detective_season_two_a_guide_to_the_plot_of_this_confusing_season.html,What Exactly Is Going On in True Detective Season 2? An Excruciatingly Clear Plot Breakdown.,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/blogs/browbeat/2016/04/27/new_girl_s_creator_recalls_when_prince_was_her_guest_star_and_creative_partner.html,“Isn’t This Funnier?” New Girl Creator Liz Meriwether Recalls the Making of the Prince Episode,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/blogs/browbeat/2016/10/24/the_best_place_for_women_in_action_movies_is_next_to_tom_cruise.html,The best place for women in action movies is next to Tom Cruise.,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/blogs/future_tense/2013/08/19/oversharing_on_facebook_researchers_weigh_in.html,The Real Reason Why So Many People Overshare on Facebook,csv,from_csv,csv_export,Unread,False,0,web
http://www.slate.com/blogs/future_tense/2016/08/16/google_fiber_tries_experimental_transmitters_to_beam_its_internet_service.html,Forget Burying Cables in the Ground. Now Google Wants to Beam Its Super-Fast Internet Service.,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/id/100979/,Did he win the Cold War?,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/id/2245788/,"Why are professors at Harvard, Duke, and Middlebury teaching courses on David Simon's The Wire? - By Drake Bennett - Slate Magazine",csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/id/2248766/pagenum/all/#p2,Why bribing your child doesn't work.,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/id/2249406/pagenum/all/#p2,Is it bad for your eyes to stare at an iPad for hours and hours? - By Jeremy Singer-Vine - Slate Magazine,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/id/2254232/pagenum/all/#p2,"A computer program is writing great, original works of classical music. Will human composers soon be obsolete? - By Chris Wilson - Slate Magazine",csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/id/2276592/pagenum/all/#p2,Why the First Amendment won't necessarily protect WikiLeaks.,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/id/2276593/?from=rss,Why liberals are increasingly frustrated with Obama's efforts at bipartisanship.,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/id/2276607/pagenum/all/#p2,Parsing the latest battle over openness on the Internet.,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/id/2281876/pagenum/all/#p2,My life-long recovery from snobbery.,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/id/2283616/pagenum/all/#p2,"If we can be friends with Saudi Arabia, we can work with Egypt's largest organized opposition group.",csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/id/2283752/?from=rss,The Egyptian uprising brings both risks and opportunities for al-Qaida.,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/id/2286735/pagenum/all/#p2,Maj. Harold Hering and the forbidden question that cost him his career.,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/id/2287367/pagenum/all/#p2,David Brooks solves all our problems in The Social Animal.,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/id/2287424/pagenum/all/#p2,The Napster co-founder arrives late.,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/id/2287531/,Why hasn't the Internet helped the American economy grow as much as economists thought it would?,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/id/2287641/,Now more than ever. Why a proposed statue of the tragic hero is a good idea for the Motor City.,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/id/2289177/pagenum/all/#p2,The iPod has changed the way we listen to music. And the way we respond to it.,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/id/2290511/pagenum/all/#p2,How Rep. Paul Ryan became the most courageous man in Washington.,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/id/2290837/pagenum/all/#p2,How did a drummer who never intended to make money from music end up as one of the biggest and wealthiest rock stars?,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/id/2296521/pagenum/all/#p2,Did Goldman con the government? Who knows. Did it con its customers? You bet.,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/id/2296986/pagenum/all/#p2,What the new field of epigenetics reveals about how DNA really works.,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/id/2297019/pagenum/all/#p2,"Why even Robert Nozick, the philosophical father of libertarianism, gave up on the movement he inspired.",csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/id/2298444/,Dump your flourescents and incandescents for this amazing new LED bulb.,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/id/2299835/pagenum/all/#p2,Why do dogs rub up against things that smell bad? - By Jesse Bering - Slate Magazine,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/id/2300662/pagenum/all/#p2,Why the GOP's debt-ceiling victory was a generational defeat for liberals.,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/id/2303894/,Copenhagen Consensus and HIV: Bjørn Lomborg's new project to identify the most cost-effective ways to battle the disease. - By Bjørn Lomborg - Slate Magazine,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/id/2304569/pagenum/all/#p2,HBO: How it revolutionized television. - By Peter Aspden - Slate Magazine,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/toolbar.aspx?action=print&id=2262799,Print,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/toolbar.aspx?action=print&id=2264542,Print,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/toolbar.aspx?action=print&id=2274095,Print,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/toolbar.aspx?action=print&id=2280970,Print,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/toolbar.aspx?action=print&id=2283744,The Harvard Effect,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/toolbar.aspx?action=print&id=2285035,Print,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/toolbar.aspx?action=print&id=2286010,Print,csv,from_csv,csv_export,Archive,False,0,web
http://www.slate.com/toolbar.aspx?action=print&id=2287746,Organic Crops Alone Can't Feed the World,csv,from_csv,csv_export,Archive,False,0,web
http://www.smithsonianmag.com/people-places/Why-Are-Finlands-Schools-Successful.html?c=y&story=fullstory,Why Are Finland's Schools Successful? | People & Places,csv,from_csv,csv_export,Archive,False,98,web
http://www.someecards.com/2011/02/08/i-do-anything-desperate-resume-on-craigslist-creative-services-atlanta,I Do Anything Desperate Resume On Craigslist Creative Services Atlanta | someecards.com,csv,from_csv,csv_export,Archive,False,0,web
http://www.southsidesox.com/2014/7/15/5900595/10-minutes-with-frank-thomas-before-his-hall-of-fame-day,10 minutes with Frank Thomas before his Hall of Fame day South Side Sox - All Posts,csv,from_csv,csv_export,Feedly,False,0,web
http://www.southsidesox.com/2014/7/21/5922045/roll-call-whos-going-to-cooperstown,Roll call Who's going to Cooperstown South Side Sox - All Posts,csv,from_csv,csv_export,Feedly,False,0,web
http://www.southsidesox.com/2014/7/27/5940879/reading-room-all-about-frank-thomas,Reading Room All about Frank Thomas South Side Sox - All Posts,csv,from_csv,csv_export,Feedly,False,0,web
http://www.southsidesox.com/2015/2/19/8042185/grading-the-white-sox-offseason,Grading the White Sox offseason South Side Sox - All Posts,csv,from_csv,csv_export,Feedly,False,0,web
http://www.susanorlean.com/articles/meet_shaggs.html,http://www.susanorlean.com/articles/meet_shaggs.html,csv,from_csv,csv_export,Archive,False,0,web
http://www.tabletmag.com/news-and-politics/65845/the-joy-of-stats/?print=1,Tablet Magazine,csv,from_csv,csv_export,Starred,False,0,web
http://www.technologyreview.com/printer_friendly_article.aspx?id=38392,Cryptocurrency - Technology Review,csv,from_csv,csv_export,Archive,False,0,web
http://www.texasmonthly.com/cms/printthis.php?file=feature.php&issue=1993-05-01,See No Evil: Texas Monthly May 1993,csv,from_csv,csv_export,Starred,False,0,web
http://www.texasmonthly.com/cms/printthis.php?file=feature.php&issue=1996-12-01,The Killer Cadets: Texas Monthly December 1996,csv,from_csv,csv_export,Starred,False,0,web
http://www.texasmonthly.com/cms/printthis.php?file=feature.php&issue=2010-02-01,"Right Place, Right Time: Texas Monthly February 2010",csv,from_csv,csv_export,Archive,False,0,web
http://www.texasmonthly.com/cms/printthis.php?file=feature.php&issue=2011-04-01,The Lost Boys: Texas Monthly April 2011,csv,from_csv,csv_export,Starred,False,0,web
http://www.texasmonthly.com/cms/printthis.php?file=feature.php&issue=2012-03-01,"Luv and War at 30,000 Feet    [longform.org]",csv,from_csv,csv_export,Starred,False,0,web
http://www.texasmonthly.com/cms/printthis.php?file=feature3.php&issue=2005-11-01,The Last Ride of Cowboy Bob: Texas Monthly November 2005,csv,from_csv,csv_export,Archive,False,0,web
http://www.texasmonthly.com/cms/printthis.php?file=feature3.php&issue=2011-12-01,"“If the Serial Killer Gets Us, He Gets Us”: Texas Monthly December 2011",csv,from_csv,csv_export,Archive,False,0,web
http://www.the-american-interest.com/article-bd.cfm?piece=907,The Inequality That Matters - Tyler Cowen,csv,from_csv,csv_export,Archive,False,0,web
http://www.theatlantic.com/business/archive/2011/01/e-mails-show-bear-stearns-cheated-clients-out-of-billions/70128/,E-mails Suggest Bear Stearns Cheated Clients Out of Billions - Teri Buhl - Business - The Atlantic,csv,from_csv,csv_export,Archive,False,0,web
http://www.theatlantic.com/business/archive/2011/04/regulations-arent-what-they-used-to-be/236916/,Regulations Aren't What They Used to Be - Megan McArdle - Business,csv,from_csv,csv_export,Archive,False,0,web
